text	label
现在是个迷茫的阶段没有目标没有方向感觉什么都没有好空落的心情好想忙碌起来充实起来但心却很累人却很懒这是什么病	悲伤
又快要考试啦悲傷谁成想没作业还挺高兴结果后来说要考门课程	悲伤
养女儿真的好贴心啊昨晚她在吃溶溶豆掉了一粒在地上我捡起来说：哎妈妈就吃你掉在地上的吧然后她看着我又从小盒子里拿了溶溶豆我以为她是自己吃结果她拿着豆豆往我嘴里塞我的心啊融化的都不省渣子了满满的都是爱宝贝妈妈好爱你	积极
李云迪的肖邦钢琴曲演奏会莫文蔚周杰伦的演唱会我都想看好希望我的爸爸是马云	悲伤
哇槽微博有的人改了名字换了头像然后我就不知道是谁了	惊奇
太子逃到湖县（今河南灵宝西）一户贫家）隐藏在泉鸠里	无情绪
一个小女生那来的这么多莫名其妙的小情绪	惊奇
噢我好怕写化学写到猝死但我还是更怕被老师骂死我实在无法理解它完了没达到老师要求的我要表演节目了我好慌看到成绩后我决定好好学习天天向上哎感觉要屎了	恐惧
国民政府拨抚金一万元银元后又每月发三百元家属抚恤费颂发少将第镀金匾	无情绪
从当初的热情逐渐变成如今的无所谓	悲伤
其实我也知道过马路是一件很简单的事情做好判断不犹豫也就过去了然而啊我现在一过马路就提心吊胆胆战心惊的过马路简直成了我生活中最大的心理障碍我该怎么办要找心理医生么感觉有点影响到自己生活了	恐惧
多年间他到过多个村做工艺共培养了多个学徒还收养三位走失儿童并帮助其找到父母	积极
微博出问题了吗刷新出来的都是几小时之前的几天之前的就是没有刚刚的	愤怒
看新闻日本天皇今天下午首次电视讲话感谢各国和国际组织对日本的援助呼吁国民勇敢地活下去核危机在继续升级让人揪心天皇出来讲话说明事态非常重大后面那句话更是惊心动魄啊愿神保佑众生平安	恐惧
早饭标配大饼油条还每天躲车里吃	无情绪
跟人玩次都遇到挂机胜率为害别人不开心了然后滚回去玩了局缓一缓压压惊虽然住了全场但还是很不开熏有木有	愤怒
所以即使您选择格式也是影像格式因此您也就无法选取文字	无情绪
近两天学校网络不稳定今天竟然说有台机中了熊猫烧香	惊奇
听少说接受每一个人的责难但是保留你的最后裁决——莎士比亚	无情绪
浣溪沙·绣面芙蓉一笑开是李清照早期作品	无情绪
镜子摆放不正确易招小人镜子在我们的生活中是常用的物品如果在摆放中位置摆放的不对那就会对主人不利的一是在办公室中不要在对面摆放镜子镜子对着人不好在居家风水中镜子敢不要正对着床位首先对夫妻双方不利更重要的是导致招小人因此一定要引起注意	无情绪
上海女篮赢山西女篮女孩们打得很精彩	积极
起源高阶元生物类别的起源历来是进化生命科学的核心命题	无情绪
关键时刻任凭风浪起我独坐魚鱼台	无情绪
就该滚出去这种人岁就敢目无尊长岁还不得翻了天往男生宿舍跑的倒挺勤人别的正式生怎么不这样就你能就你丫会说话打抱不平德性晚上不请假出学校丫还有理了等那天你变失踪人口的时候丫都不知道上哪哭不知好歹的东西整天露丫的半拉肚皮不嫌恶心啊	愤怒
隔壁的男的天天唱歌一句歌词唱一个晚上天天如此今天的歌词是不要这样离开我麻痹光棍一辈子吧	愤怒
有哪个领导会在夜晚：询问工作有的那就是著名的更年期领导让人家下班以后情绪都是忽高忽低的不管了睡觉	愤怒
谢谢大家给我过生日祝自己岁生日快乐	积极
照照今天真的好帅好帅好帅笑起来的样子暖的能让北京的积雪都融化了啊	积极
很开心真的不在一个地方却记得比谁都清楚爱你们	积极
新来的妞死活要拉我去纹眉去剪齐刘海每天都在问我考虑好了没有我怕痛我怕我会更挫哎哟哎哟放过我吧	恐惧
在坦尾果个站嚇死寶寶了一大群人下車本來車廂是滿的都空了╮⊙⊙╭╮	恐惧
昨天跟堂哥还有盆友吃饭聊到上班这个话题下半年又要各种考试好头疼	悲伤
真是服了某个人了居然又买了两大盒哈根达斯冰淇淋要讨我开心也不用这样吧	惊奇
光开放二胎有屁用啊还不是女人辛苦又要赚钱还要带娃请求开放二夫一个赚钱一个带娃迪拜女人只花钱德国女人只工作曰本女人只带孩子中国女人就是超人女汉子你得工作创业洗衣服做饭带孩子打扫卫生收拾家伺候老公教育子女对外和谐社会关系对内和谐家庭关系谁说女人是水做的中国女人简直是水泥做的	愤怒
其次要把和谐发展的思想渗透到教育教学全过程	无情绪
自卑的人把困难和不利也看做自己的无能以至把安分守己与世无争误认为有自知之明而实际上往往被怯懦的面具窒息了自己鲜活的生命	无情绪
无知媒体太多希望不会成为大面积打狗禁狗的借口这里科普一篇～四年前发的微博今天有必要再翻出来一下希望大家能够好好地看看我感觉齐鲁晚报和南方周末之见相差了个报利用媒体的影响力不经科学求证人为制造恐慌太可怕了怒	愤怒
现在一般人区别不开方式与观念往往把方式当成观念这是大错特错	无情绪
农作物品种很多有水稻小麦等其中咖啡产量居各邦之首	无情绪
为什么不是北京为什么那样在我们人生中就能多几个蓝天了	惊奇
死到臨頭了不知道的一群傻逼夠真以為你們多屌嗎還不是被我們耍的團團轉真是太天真了情商是負數真想像不到你們在屏幕那罵人的猥瑣表情噁心	愤怒
到公司已经半年却长了不止十斤胖起来容易瘦下去难且胖且珍惜	惊奇
笔者照录国民政府财政部税警总团藏于中国第二历史档案馆的战斗详报将丘团长阵亡当天的情况向读者朋友作一介绍	无情绪
不知不觉还是这个点好多事情超级急躁线代演讲考试感觉这学期的节奏一直没走对总在熬着过日子程名说女生交流全是表达感觉和学弟聊了好久的工作觉得他们又蠢又心疼姜说我们这种人的头脑也是纠结到死的如果能拧出一团毛线球就好了都可以按着卷出来的思路走然后就可以好好睡觉啦	悲伤
炒鸡开心听了那么多棒的声音还见到了男神唯一遗憾的就是没现场听男神比赛差一丁点就金奖了不过重要过程嘛还赢得了满满的人心	积极
真是一点权力也没有今天老娘心情好有个客户来插队说着急办业务我就欣然答应了结果被主管呵斥一顿不让插队呵呵哒	愤怒
我去被蚊子咬现在什么时候了还有这种生物痒死了	愤怒
于是我们发现了理性逻辑的系统相对于右撇子是在左脑感性逻辑就在右脑	无情绪
牙疼不是病疼起来真要命这句话是真的真正体会到时哎呦喂被疼傻了	悲伤
没礼貌的客户难伺候大早上都让人受不了了日了狗了小婊砸	愤怒
价值观不同交流起来那个费劲直想爆粗口	愤怒
主演过烈火金刚一双绣花鞋我心飞翔血色浪漫等作品	无情绪
心痛去年的这个时候心痛然后回家了今年又开始了我要睡觉	悲伤
拉完屎得亏有习惯性看便便形状今天有新目标钱居然掉马桶里边	惊奇
说好的一点以后不上班呢讨厌	愤怒
现在回想那么多年前的那场婚礼都心有余悸想想当时的心境当时就觉得完全疯了不知道两边大人在干嘛不是要成一家人了吗最后发现其实还是两家人只不过结婚那两人会成一家人而已其他人什么所谓的一家人也就是说说牛逼的巴结你穷了不理你都一样	悲伤
武书育说：自主式管理也好课堂教学改革也罢其最终目的是更好地培养矿山的子女	无情绪
所有人都在向前看向前走就只有我一个人停止在过去回忆过去不愿走前一步还带着各种胆怯往前走的害怕心理我真的胆小如鼠害怕生活泪北京·团结湖东里	恐惧
一直都爱睡懒觉的你早上七点打电话叫我起床收拾然后七点半我再打电话叫你起来去上课结果后来两人都又睡过去了哈哈哈今天给我看了你每天写的私密朋友圈都是关于我的一点一滴好感动我爱你	积极
我以为我都快忘记了下午爬山遇见一个人背影竟和你如此相似	悲伤
这班上的爆粗口都是些傻屌	愤怒
全员加速中的收视率只有	惊奇
有耕地亩其中人均耕地亩；	无情绪
不要妨碍我减肥	愤怒
作为吃货大半夜被饿醒也真是没谁了	愤怒
一只臭脚丫正对着我最近素质低的人真是随处可见谁能理解我的感受	愤怒
腾讯有劲没劲啊天天就给我弹这个闹球啊我会员到期了我还能不知道嘛	愤怒
诶太古里的开业了以后成都的天才吧预约是不是更好抢了	无情绪
既然他有心要瞒你：你又何必去拆穿——李宫俊	悲伤
傻逼中的傻逼宝贝老子给欺负惨了	悲伤
玛德被玩弄了有种被强奸的感觉	愤怒
男人醉的时候会想很多女人而女人醉的时候只会想	积极
朋友用奶水做的肥皂着实把我惊到了～	惊奇
甜甜退社真的让人感慨深夜矫情向初心表个白虽然脱圈了但是感谢山风曾给带来那么多感动当然的热情永远不会忘感谢你们出道年一直不离不弃今后会有周年周年再之后的事情我不知道但是此时此刻你们还在感谢又重新回到五个人今后一定也会越走越远加油	积极
男神在里面录制快本然而路过的我只能在外面溜达不开心	悲伤
每一个宝宝都是妈妈眼中的小天使	积极
恋爱和结婚真的不一样恋爱是两个人的事而结婚却是两家子的事现在真觉得钱真的很重要	无情绪
新闻大连柳树地区一个礼拜停三次水理由不断翻新层出不穷	愤怒
安卓的别买极速安全好几个亲故都买了没反应扩	愤怒
不接收由于改装或加装其他功能后出现故障的机器	无情绪
我养的钱包太瘦了块买张红色毛爷爷喂钱包	悲伤
因为单单怀旧所以有些日子好像刻骨铭心永远不会被忘却究竟是记性太好还是本身就没想过要忘掉	悲伤
划克做做得劳资好烦啊今天特么什么都没做	愤怒
就这么白干着这个月再不发工资我就断粮了好不破事儿想想都烦	愤怒
年他组织并主持了第届巴黎国际心理学大会	无情绪
呵呵笑容每天都希望是好的开始每天的努力希望都有结果每天的每一次都认真对待	积极
年月从鸡西市密山县勃利县划出一部分地区成立鸡东县	无情绪
我们会不断的遇见一些人也会不停的和一些人说再见从陌生到熟悉从熟悉再回陌生从臭味相投到分道扬镳从相见恨晚到不如不见	悲伤
嘴巴挑的不得了以后不给你吃了	愤怒
就想炫耀一下我的糖醋排骨文哥以为我做的是鸡脖	无情绪
一早上就开始生气真是年年有今年特别多阿	愤怒
就让这一切从今天开始吧若是一个人心里面没有你做的在好也没有用	愤怒
七脉轮扶桑花太阳花符號能量超级强大叶子主功效：招财健康人缘事业叶子辅助功效：桃花爱情家庭学业叶子疗效：自然脉轮经由肉体上的气轮接收和传达精神上的能量不聽对应人体七个部位调节心情身体健康心情状态改变天文人体磁场	无情绪
